Provider,NumClaims,NumUniqueBeneficiaries,TotalReimbursed,AvgClaimAmount,AvgClaimDuration,AvgHospitalDuration,AvgAge,AdmissionRate,NumInpatientClaims,NumOutpatientClaims,PotentialFraud,ChronicCond_Alzheimer,ChronicCond_Heartfailure,ChronicCond_KidneyDisease,ChronicCond_Cancer,ChronicCond_ObstrPulmonary,ChronicCond_Depression,ChronicCond_Diabetes,ChronicCond_IschemicHeart,ChronicCond_Osteoporasis,ChronicCond_rheumatoidarthritis,ChronicCond_stroke,InpatientShare,OutpatientShare
PRV55295,88,71,20380,231.5909090909091,2.715909090909091,0.0,70.4659090909091,0.0,0,88,No,1.7613636363636365,1.4886363636363635,1.625,1.8863636363636365,1.6590909090909092,1.6136363636363635,1.2272727272727273,1.2045454545454546,1.6590909090909092,1.6363636363636365,1.9204545454545454,0.0,1.0
PRV55296,57,50,12750,223.68421052631578,3.1052631578947367,0.0,73.96491228070175,0.0,0,57,No,1.5964912280701755,1.4035087719298245,1.736842105263158,1.8245614035087718,1.736842105263158,1.5789473684210527,1.280701754385965,1.2105263157894737,1.7017543859649122,1.8070175438596492,1.912280701754386,0.0,1.0
PRV55297,98,44,21280,217.14285714285714,2.0918367346938775,0.0,64.54081632653062,0.0,0,98,No,1.6428571428571428,1.3673469387755102,1.5,1.846938775510204,1.7448979591836735,1.663265306122449,1.4081632653061225,1.2448979591836735,1.7346938775510203,1.5204081632653061,1.969387755102041,0.0,1.0
PRV55298,57,32,15740,276.140350877193,2.526315789473684,0.0,75.40350877192982,0.0,0,57,No,1.5087719298245614,1.280701754385965,1.6842105263157894,1.8596491228070176,1.6666666666666667,1.6491228070175439,1.2982456140350878,1.1929824561403508,1.5263157894736843,1.7894736842105263,1.9298245614035088,0.0,1.0
PRV55299,18,17,5930,329.44444444444446,2.0,0.0,70.83333333333333,0.0,0,18,No,1.3888888888888888,1.3888888888888888,1.4444444444444444,1.8888888888888888,1.5,1.4444444444444444,1.2777777777777777,1.2222222222222223,1.7222222222222223,1.7777777777777777,1.7777777777777777,0.0,1.0
PRV55300,32,23,8320,260.0,2.125,0.0,76.125,0.0,0,32,No,1.65625,1.4375,1.59375,1.9375,1.65625,1.6875,1.46875,1.15625,1.8125,1.84375,1.90625,0.0,1.0
PRV55302,1,1,400,400.0,1.0,0.0,68.0,0.0,0,1,No,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0
PRV55304,204,122,76330,374.1666666666667,2.450980392156863,0.0,72.5343137254902,0.0,0,204,No,1.6813725490196079,1.411764705882353,1.5735294117647058,1.8235294117647058,1.7205882352941178,1.5392156862745099,1.2549019607843137,1.2990196078431373,1.7156862745098038,1.6862745098039216,1.8725490196078431,0.0,1.0
PRV55305,3,3,4210,1403.3333333333333,1.0,0.0,60.0,0.0,0,3,No,1.6666666666666667,1.0,1.0,2.0,1.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.0,0.0,1.0
PRV55306,59,34,16500,279.66101694915255,2.0,0.0,72.86440677966101,0.0,0,59,No,1.6271186440677967,1.271186440677966,1.5932203389830508,1.9322033898305084,1.7966101694915255,1.4406779661016949,1.271186440677966,1.2203389830508475,1.7627118644067796,1.6440677966101696,1.9661016949152543,0.0,1.0
PRV55307,110,84,24250,220.45454545454547,2.918181818181818,0.0,72.28181818181818,0.0,0,110,No,1.6545454545454545,1.4545454545454546,1.5454545454545454,1.7818181818181817,1.7636363636363637,1.5272727272727273,1.309090909090909,1.3545454545454545,1.6363636363636365,1.6818181818181819,1.9,0.0,1.0
PRV55309,35,24,11800,337.14285714285717,1.9714285714285715,0.0,72.71428571428571,0.0,0,35,No,1.6285714285714286,1.3714285714285714,1.6857142857142857,1.9142857142857144,1.8,1.7428571428571429,1.3428571428571427,1.3142857142857143,1.542857142857143,1.6285714285714286,1.8571428571428572,0.0,1.0
PRV55312,91,77,17280,189.8901098901099,2.6263736263736264,0.0,72.82417582417582,0.0,0,91,No,1.6813186813186813,1.4615384615384615,1.6153846153846154,1.835164835164835,1.6593406593406594,1.6153846153846154,1.2857142857142858,1.2307692307692308,1.6373626373626373,1.6923076923076923,1.9230769230769231,0.0,1.0
PRV55313,192,129,57410,299.0104166666667,2.0,0.0,70.44791666666667,0.0,0,192,No,1.6927083333333333,1.40625,1.6822916666666667,1.8489583333333333,1.6614583333333333,1.5833333333333333,1.296875,1.3020833333333333,1.6875,1.71875,1.9010416666666667,0.0,1.0
PRV55314,89,53,25040,281.34831460674155,2.337078651685393,0.0,71.34831460674157,0.0,0,89,No,1.4831460674157304,1.4831460674157304,1.4606741573033708,1.8314606741573034,1.7865168539325842,1.5393258426966292,1.247191011235955,1.1123595505617978,1.6067415730337078,1.7865168539325842,1.8651685393258426,0.0,1.0
PRV55316,65,45,15490,238.30769230769232,2.2615384615384615,0.0,75.18461538461538,0.0,0,65,No,1.676923076923077,1.523076923076923,1.5846153846153845,1.8153846153846154,1.7692307692307692,1.6153846153846154,1.2615384615384615,1.1538461538461537,1.8461538461538463,1.7384615384615385,1.9384615384615385,0.0,1.0
PRV55318,63,45,26300,417.46031746031747,2.142857142857143,0.0,72.47619047619048,0.0,0,63,No,1.5714285714285714,1.3968253968253967,1.6666666666666667,1.9206349206349207,1.6666666666666667,1.5238095238095237,1.2857142857142858,1.253968253968254,1.6349206349206349,1.6507936507936507,1.9523809523809523,0.0,1.0
PRV55319,17,11,4570,268.8235294117647,1.1764705882352942,0.0,74.58823529411765,0.0,0,17,No,1.588235294117647,1.3529411764705883,1.5294117647058822,1.7058823529411764,1.7058823529411764,1.7647058823529411,1.2941176470588236,1.1764705882352942,1.8235294117647058,1.411764705882353,1.9411764705882353,0.0,1.0
PRV55320,34,27,6400,188.23529411764707,2.4411764705882355,0.0,73.67647058823529,0.0,0,34,No,1.6470588235294117,1.588235294117647,1.6176470588235294,1.8823529411764706,1.8529411764705883,1.7647058823529411,1.3235294117647058,1.1764705882352942,1.7941176470588236,1.6470588235294117,1.9411764705882353,0.0,1.0
PRV55322,28,24,7270,259.64285714285717,2.0714285714285716,0.0,74.39285714285714,0.0,0,28,No,1.5357142857142858,1.3571428571428572,1.6428571428571428,1.8571428571428572,1.6785714285714286,1.5,1.3571428571428572,1.3928571428571428,1.6785714285714286,1.5714285714285714,1.9642857142857142,0.0,1.0
PRV55323,144,108,36470,253.26388888888889,1.8472222222222223,0.0,72.74305555555556,0.0,0,144,No,1.5694444444444444,1.3472222222222223,1.6111111111111112,1.8125,1.7013888888888888,1.4583333333333333,1.3263888888888888,1.25,1.6805555555555556,1.6180555555555556,1.9444444444444444,0.0,1.0
PRV55324,25,24,7530,301.2,2.76,0.0,74.92,0.0,0,25,No,1.52,1.36,1.6,1.84,1.6,1.56,1.36,1.24,1.8,1.72,1.88,0.0,1.0
PRV55325,41,20,14980,365.3658536585366,2.8048780487804876,0.0,73.41463414634147,0.0,0,41,No,1.7317073170731707,1.6341463414634145,1.7317073170731707,1.7073170731707317,1.6585365853658536,1.4878048780487805,1.2926829268292683,1.1951219512195121,1.7804878048780488,1.853658536585366,1.9024390243902438,0.0,1.0
PRV55326,58,30,11700,201.72413793103448,1.6896551724137931,0.0,73.24137931034483,0.0,0,58,No,1.8275862068965518,1.5,1.7413793103448276,1.9310344827586208,1.6724137931034482,1.5344827586206897,1.4310344827586208,1.3448275862068966,1.6551724137931034,1.7241379310344827,1.9310344827586208,0.0,1.0
PRV55329,2,2,360,180.0,1.0,0.0,73.0,0.0,0,2,No,1.5,1.5,1.0,2.0,1.5,2.0,2.0,1.5,2.0,2.0,2.0,0.0,1.0
PRV55330,4,4,1170,292.5,1.0,0.0,74.75,0.0,0,4,No,1.5,1.75,1.75,2.0,1.75,1.5,1.5,1.0,2.0,1.75,2.0,0.0,1.0
PRV55331,23,19,4700,204.34782608695653,2.217391304347826,0.0,75.0,0.0,0,23,No,1.7826086956521738,1.4782608695652173,1.9130434782608696,1.8695652173913044,1.826086956521739,1.4782608695652173,1.1304347826086956,1.2173913043478262,1.7826086956521738,1.6956521739130435,1.9565217391304348,0.0,1.0
PRV55333,51,31,9500,186.27450980392157,1.588235294117647,0.0,72.45098039215686,0.0,0,51,No,1.5686274509803921,1.411764705882353,1.5490196078431373,1.7647058823529411,1.7058823529411764,1.7450980392156863,1.2352941176470589,1.2352941176470589,1.607843137254902,1.588235294117647,1.9411764705882353,0.0,1.0
PRV55335,24,16,1760,73.33333333333333,2.1666666666666665,0.0,71.79166666666667,0.0,0,24,No,1.7083333333333333,1.4166666666666667,1.7916666666666667,1.8333333333333333,1.7083333333333333,1.5,1.2083333333333333,1.125,1.625,1.8333333333333333,1.9583333333333333,0.0,1.0
PRV55337,13,13,1890,145.3846153846154,2.769230769230769,0.0,70.6923076923077,0.0,0,13,No,1.6153846153846154,1.3846153846153846,1.3846153846153846,1.8461538461538463,1.5384615384615385,1.4615384615384615,1.0,1.0,1.3846153846153846,1.2307692307692308,1.9230769230769231,0.0,1.0
PRV55338,46,44,8790,191.08695652173913,2.3260869565217392,0.0,69.58695652173913,0.0,0,46,No,1.4565217391304348,1.4565217391304348,1.5217391304347827,1.8043478260869565,1.565217391304348,1.5869565217391304,1.2391304347826086,1.2608695652173914,1.7173913043478262,1.7173913043478262,1.8043478260869565,0.0,1.0
PRV55339,30,28,7880,262.6666666666667,1.0,0.0,69.23333333333333,0.0,0,30,No,1.7666666666666666,1.5,1.5666666666666667,2.0,1.7666666666666666,1.6666666666666667,1.3666666666666667,1.3,1.7666666666666666,1.6,1.9,0.0,1.0
PRV55340,108,83,32730,303.05555555555554,3.0925925925925926,0.0,72.42592592592592,0.0,0,108,No,1.6018518518518519,1.5462962962962963,1.6111111111111112,1.8703703703703705,1.6203703703703705,1.6111111111111112,1.2407407407407407,1.2685185185185186,1.6759259259259258,1.6203703703703705,1.8240740740740742,0.0,1.0
PRV55341,14,14,1240,88.57142857142857,1.0714285714285714,0.0,72.78571428571429,0.0,0,14,No,1.7142857142857142,1.4285714285714286,1.6428571428571428,1.9285714285714286,1.7857142857142858,1.5714285714285714,1.4285714285714286,1.1428571428571428,1.8571428571428572,1.7142857142857142,2.0,0.0,1.0
PRV55342,9,8,2440,271.1111111111111,1.2222222222222223,0.0,67.11111111111111,0.0,0,9,No,1.7777777777777777,1.4444444444444444,1.4444444444444444,1.8888888888888888,1.7777777777777777,1.5555555555555556,1.4444444444444444,1.2222222222222223,1.7777777777777777,1.5555555555555556,1.6666666666666667,0.0,1.0
PRV55343,90,74,23940,266.0,2.411111111111111,0.0,73.58888888888889,0.0,0,90,No,1.6222222222222222,1.4333333333333333,1.6,1.8555555555555556,1.6888888888888889,1.5444444444444445,1.2444444444444445,1.1555555555555554,1.6666666666666667,1.6,1.9222222222222223,0.0,1.0
PRV55344,14,8,8320,594.2857142857143,1.5714285714285714,0.0,73.0,0.0,0,14,No,1.5,1.1428571428571428,1.5,1.8571428571428572,1.9285714285714286,1.7142857142857142,1.2857142857142858,1.2142857142857142,1.2857142857142858,1.7857142857142858,1.9285714285714286,0.0,1.0
PRV55345,15,14,7310,487.3333333333333,2.466666666666667,0.0,75.46666666666667,0.0,0,15,No,1.4666666666666666,1.4666666666666666,1.7333333333333334,1.8,1.6,1.4,1.2,1.4666666666666666,1.8,1.6,1.8666666666666667,0.0,1.0
PRV55348,7,5,610,87.14285714285714,1.0,0.0,73.14285714285714,0.0,0,7,No,1.5714285714285714,1.7142857142857142,2.0,2.0,1.7142857142857142,1.7142857142857142,1.0,1.1428571428571428,1.7142857142857142,1.4285714285714286,2.0,0.0,1.0
PRV55350,31,23,4210,135.80645161290323,1.5806451612903225,0.0,70.90322580645162,0.0,0,31,No,1.6774193548387097,1.4193548387096775,1.6129032258064515,1.7096774193548387,1.7419354838709677,1.5483870967741935,1.1612903225806452,1.1935483870967742,1.7096774193548387,1.8709677419354838,1.903225806451613,0.0,1.0
PRV55351,10,8,1650,165.0,1.2,0.0,79.4,0.0,0,10,No,1.7,1.3,1.6,1.7,1.5,1.4,1.3,1.0,1.8,1.8,1.7,0.0,1.0
PRV55352,39,27,12850,329.4871794871795,2.1025641025641026,0.0,65.17948717948718,0.0,0,39,No,1.564102564102564,1.4102564102564104,1.6666666666666667,1.7692307692307692,1.8205128205128205,1.564102564102564,1.5128205128205128,1.3333333333333333,1.5897435897435896,1.6666666666666667,1.9230769230769231,0.0,1.0
PRV55353,12,12,2970,247.5,1.0833333333333333,0.0,78.75,0.0,0,12,No,1.5833333333333333,1.25,1.75,1.9166666666666667,1.5,1.3333333333333333,1.0833333333333333,1.3333333333333333,1.5833333333333333,1.75,1.9166666666666667,0.0,1.0
PRV55354,178,105,43990,247.13483146067415,2.438202247191011,0.0,74.21348314606742,0.0,0,178,No,1.5730337078651686,1.3370786516853932,1.550561797752809,1.8651685393258426,1.7359550561797752,1.5168539325842696,1.2752808988764044,1.2078651685393258,1.6741573033707866,1.6067415730337078,1.8876404494382022,0.0,1.0
PRV55355,1,1,90,90.0,1.0,0.0,98.0,0.0,0,1,No,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0
PRV55356,27,27,5030,186.2962962962963,2.2222222222222223,0.0,67.85185185185185,0.0,0,27,No,1.6296296296296295,1.5925925925925926,1.6666666666666667,1.8888888888888888,1.8518518518518519,1.4444444444444444,1.2962962962962963,1.2962962962962963,1.7037037037037037,1.4444444444444444,2.0,0.0,1.0
PRV55357,161,106,37270,231.49068322981367,2.0683229813664594,0.0,69.83229813664596,0.0,0,161,No,1.6832298136645962,1.3788819875776397,1.6459627329192548,1.8881987577639752,1.7515527950310559,1.6024844720496894,1.2857142857142858,1.2670807453416149,1.6211180124223603,1.6521739130434783,1.8695652173913044,0.0,1.0
PRV55358,37,34,14710,397.56756756756755,3.1621621621621623,0.0,69.1891891891892,0.0,0,37,No,1.4864864864864864,1.3243243243243243,1.4594594594594594,1.8108108108108107,1.6756756756756757,1.5945945945945945,1.2432432432432432,1.2432432432432432,1.5945945945945945,1.6486486486486487,1.837837837837838,0.0,1.0
PRV55359,113,52,47940,424.24778761061947,2.5309734513274336,0.0,70.82300884955752,0.0,0,113,No,1.5044247787610618,1.5309734513274336,1.6814159292035398,1.8672566371681416,1.8495575221238938,1.5309734513274336,1.3008849557522124,1.1327433628318584,1.6814159292035398,1.6814159292035398,1.9026548672566372,0.0,1.0
PRV55360,17,17,4880,287.05882352941177,3.4705882352941178,0.0,71.76470588235294,0.0,0,17,No,1.6470588235294117,1.588235294117647,1.7058823529411764,1.8235294117647058,1.588235294117647,1.588235294117647,1.2352941176470589,1.2352941176470589,1.588235294117647,1.8235294117647058,1.8235294117647058,0.0,1.0
PRV55361,85,59,23420,275.52941176470586,2.776470588235294,0.0,72.21176470588236,0.0,0,85,No,1.588235294117647,1.411764705882353,1.576470588235294,1.8705882352941177,1.7294117647058824,1.4823529411764707,1.3764705882352941,1.2588235294117647,1.6235294117647059,1.7294117647058824,1.9411764705882353,0.0,1.0
PRV55362,148,101,36170,244.3918918918919,2.0878378378378377,0.0,72.95945945945945,0.0,0,148,No,1.6756756756756757,1.5202702702702702,1.587837837837838,1.7905405405405406,1.837837837837838,1.5675675675675675,1.2905405405405406,1.2297297297297298,1.7094594594594594,1.695945945945946,1.9054054054054055,0.0,1.0
PRV55363,62,32,24070,388.2258064516129,4.112903225806452,0.0,71.56451612903226,0.0,0,62,No,1.5483870967741935,1.3387096774193548,1.6129032258064515,1.903225806451613,1.532258064516129,1.6935483870967742,1.2903225806451613,1.1774193548387097,1.6935483870967742,1.7096774193548387,1.8225806451612903,0.0,1.0
PRV55364,1,1,80,80.0,1.0,0.0,78.0,0.0,0,1,No,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0
PRV55365,7,5,370,52.857142857142854,1.0,0.0,68.14285714285714,0.0,0,7,No,1.8571428571428572,1.7142857142857142,1.7142857142857142,1.4285714285714286,1.7142857142857142,1.2857142857142858,1.0,1.2857142857142858,1.2857142857142858,1.4285714285714286,2.0,0.0,1.0
PRV55366,107,53,20310,189.81308411214954,1.7476635514018692,0.0,68.53271028037383,0.0,0,107,No,1.6635514018691588,1.4672897196261683,1.588785046728972,1.8224299065420562,1.7476635514018692,1.6635514018691588,1.3177570093457944,1.2710280373831775,1.644859813084112,1.514018691588785,1.8598130841121496,0.0,1.0
PRV55368,115,101,24770,215.3913043478261,1.617391304347826,0.0,71.63478260869566,0.0,0,115,No,1.617391304347826,1.4260869565217391,1.6434782608695653,1.808695652173913,1.7391304347826086,1.565217391304348,1.2782608695652173,1.2695652173913043,1.6434782608695653,1.6956521739130435,1.9739130434782608,0.0,1.0
PRV55371,3,3,330,110.0,7.666666666666667,0.0,76.33333333333333,0.0,0,3,No,1.3333333333333333,1.0,1.3333333333333333,2.0,1.6666666666666667,1.3333333333333333,1.0,1.0,2.0,1.3333333333333333,1.6666666666666667,0.0,1.0
PRV55372,12,7,2620,218.33333333333334,1.0,0.0,68.83333333333333,0.0,0,12,No,1.8333333333333333,1.9166666666666667,1.75,1.9166666666666667,1.75,1.5833333333333333,1.5,1.6666666666666667,1.3333333333333333,1.5833333333333333,2.0,0.0,1.0
PRV55374,33,31,335000,10151.515151515152,6.212121212121212,5.212121212121212,73.96969696969697,1.0,33,0,Yes,1.4848484848484849,1.2121212121212122,1.4545454545454546,1.696969696969697,1.5454545454545454,1.4848484848484849,1.1515151515151516,1.2121212121212122,1.606060606060606,1.4242424242424243,1.606060606060606,1.0,0.0
PRV55375,14,14,147900,10564.285714285714,6.928571428571429,5.928571428571429,71.5,1.0,14,0,Yes,1.3571428571428572,1.0714285714285714,1.2857142857142858,1.6428571428571428,1.3571428571428572,1.4285714285714286,1.1428571428571428,1.0714285714285714,1.5714285714285714,1.5,1.8571428571428572,1.0,0.0
PRV55376,88,79,21470,243.97727272727272,2.0454545454545454,0.0,72.22727272727273,0.0,0,88,No,1.5568181818181819,1.3977272727272727,1.5795454545454546,1.8522727272727273,1.6477272727272727,1.5795454545454546,1.2386363636363635,1.1363636363636365,1.6363636363636365,1.6704545454545454,1.8636363636363635,0.0,1.0
PRV55377,4,4,3410,852.5,1.0,0.0,68.25,0.0,0,4,No,1.0,1.0,1.0,1.75,1.25,1.5,1.0,1.0,2.0,1.75,1.75,0.0,1.0
PRV55378,14,13,132000,9428.57142857143,6.428571428571429,5.428571428571429,67.85714285714286,1.0,14,0,No,1.2142857142857142,1.3571428571428572,1.4285714285714286,1.7857142857142858,1.2142857142857142,1.5714285714285714,1.2857142857142858,1.1428571428571428,1.6428571428571428,1.7142857142857142,1.7857142857142858,1.0,0.0
PRV55379,4,4,36000,9000.0,6.0,5.0,68.25,1.0,4,0,No,1.25,1.0,1.25,1.75,1.75,1.5,1.25,1.25,1.75,1.5,1.75,1.0,0.0
PRV55381,45,40,173700,3860.0,3.6,1.6444444444444444,72.08888888888889,0.4444444444444444,20,25,No,1.5333333333333334,1.2666666666666666,1.511111111111111,1.7777777777777777,1.5777777777777777,1.3111111111111111,1.3111111111111111,1.0666666666666667,1.711111111111111,1.8,1.8222222222222222,0.4444444444444444,0.5555555555555556
PRV55382,8,8,129000,16125.0,8.625,7.625,64.875,1.0,8,0,No,1.375,1.375,1.25,1.625,1.75,1.5,1.0,1.125,1.875,1.75,1.875,1.0,0.0
PRV55383,8,8,70000,8750.0,5.125,4.125,73.875,1.0,8,0,No,1.125,1.25,1.25,2.0,1.75,1.625,1.25,1.125,1.5,1.625,2.0,1.0,0.0
PRV55384,1,1,30,30.0,1.0,0.0,70.0,0.0,0,1,No,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0
PRV55385,8,7,70000,8750.0,3.875,2.875,72.625,1.0,8,0,No,1.5,1.25,1.0,1.5,1.5,1.5,1.125,1.125,1.625,1.75,1.75,1.0,0.0
PRV55386,82,62,21010,256.219512195122,2.1341463414634148,0.0,73.48780487804878,0.0,0,82,No,1.6829268292682926,1.3170731707317074,1.6219512195121952,1.8658536585365855,1.8048780487804879,1.5853658536585367,1.3414634146341464,1.2317073170731707,1.646341463414634,1.7439024390243902,1.951219512195122,0.0,1.0
PRV55387,6,6,90000,15000.0,6.0,5.0,81.33333333333333,1.0,6,0,No,1.3333333333333333,1.0,1.8333333333333333,1.8333333333333333,1.8333333333333333,1.6666666666666667,1.0,1.1666666666666667,1.6666666666666667,1.3333333333333333,2.0,1.0,0.0
PRV55388,515,307,134180,260.54368932038835,2.545631067961165,0.0,71.67184466019417,0.0,0,515,No,1.5941747572815534,1.396116504854369,1.6116504854368932,1.811650485436893,1.6563106796116505,1.5378640776699029,1.3281553398058252,1.2524271844660195,1.6679611650485437,1.6893203883495145,1.8854368932038834,0.0,1.0
PRV55390,26,16,23150,890.3846153846154,4.3076923076923075,0.0,78.07692307692308,0.0,0,26,No,2.0,1.3076923076923077,1.4615384615384615,1.8076923076923077,1.6538461538461537,1.8076923076923077,1.4230769230769231,1.4615384615384615,1.9230769230769231,1.7307692307692308,1.9615384615384615,0.0,1.0
PRV55392,192,115,302110,1573.4895833333333,3.5104166666666665,0.8489583333333334,75.64583333333333,0.11979166666666667,23,169,No,1.5833333333333333,1.4635416666666667,1.578125,1.7447916666666667,1.671875,1.5572916666666667,1.3333333333333333,1.203125,1.625,1.640625,1.8489583333333333,0.11979166666666667,0.8802083333333334
PRV55395,12,10,2970,247.5,1.0,0.0,68.25,0.0,0,12,No,1.8333333333333333,1.3333333333333333,1.9166666666666667,1.9166666666666667,1.75,1.6666666666666667,1.5833333333333333,1.5,1.5833333333333333,1.75,2.0,0.0,1.0
PRV55396,75,63,153830,2051.0666666666666,2.8666666666666667,0.8266666666666667,72.88,0.2,15,60,No,1.6666666666666667,1.44,1.6133333333333333,1.8666666666666667,1.8266666666666667,1.7866666666666666,1.3866666666666667,1.32,1.7066666666666668,1.7466666666666666,1.96,0.2,0.8
PRV55397,6,5,630,105.0,1.0,0.0,79.83333333333333,0.0,0,6,No,1.6666666666666667,1.3333333333333333,1.8333333333333333,1.8333333333333333,2.0,1.5,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.8333333333333333,2.0,0.0,1.0
PRV55398,13,8,1430,110.0,1.1538461538461537,0.0,76.84615384615384,0.0,0,13,No,1.4615384615384615,1.1538461538461537,1.6153846153846154,2.0,1.4615384615384615,1.4615384615384615,1.0769230769230769,1.0,1.5384615384615385,1.6923076923076923,1.9230769230769231,0.0,1.0
PRV55399,27,14,35790,1325.5555555555557,2.259259259259259,0.48148148148148145,79.96296296296296,0.1111111111111111,3,24,No,1.8888888888888888,1.2592592592592593,1.7777777777777777,1.8518518518518519,1.4444444444444444,1.6666666666666667,1.2592592592592593,1.1481481481481481,1.4444444444444444,1.8148148148148149,1.962962962962963,0.1111111111111111,0.8888888888888888
PRV55400,1,1,200,200.0,2.0,0.0,82.0,0.0,0,1,No,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0
PRV55401,49,23,11560,235.91836734693877,2.0816326530612246,0.0,77.73469387755102,0.0,0,49,No,1.469387755102041,1.7346938775510203,1.6938775510204083,1.8979591836734695,1.836734693877551,1.7755102040816326,1.2857142857142858,1.346938775510204,1.7142857142857142,1.7755102040816326,1.9591836734693877,0.0,1.0
PRV55402,44,21,17720,402.72727272727275,3.7045454545454546,0.0,75.18181818181819,0.0,0,44,No,1.6136363636363635,1.5227272727272727,1.6590909090909092,1.75,1.7727272727272727,1.5681818181818181,1.4545454545454546,1.3409090909090908,1.9318181818181819,1.8409090909090908,1.9090909090909092,0.0,1.0
PRV55404,25,9,2420,96.8,1.0,0.0,75.64,0.0,0,25,No,1.56,1.68,1.64,1.84,1.72,1.64,1.16,1.32,1.76,1.76,1.88,0.0,1.0
PRV55405,10,1,2730,273.0,1.4,0.0,84.2,0.0,0,10,No,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0
PRV55408,16,11,5160,322.5,2.4375,0.0,86.0625,0.0,0,16,No,1.5,1.3125,1.75,1.875,1.8125,1.8125,1.6875,1.3125,1.5625,1.875,2.0,0.0,1.0
PRV55409,5,4,280,56.0,1.4,0.0,81.0,0.0,0,5,No,1.4,1.0,1.0,1.8,1.4,1.8,1.0,1.0,1.8,1.2,1.6,0.0,1.0
PRV55410,56,33,15380,274.64285714285717,3.625,0.0,76.05357142857143,0.0,0,56,No,1.6607142857142858,1.6428571428571428,1.75,1.8035714285714286,1.6964285714285714,1.7321428571428572,1.4642857142857142,1.3928571428571428,1.875,1.7321428571428572,1.8571428571428572,0.0,1.0
PRV55411,39,23,11990,307.43589743589746,2.6666666666666665,0.0,78.3076923076923,0.0,0,39,No,1.5384615384615385,1.5128205128205128,1.5384615384615385,1.8974358974358974,1.564102564102564,1.6666666666666667,1.3333333333333333,1.1794871794871795,1.7692307692307692,1.8205128205128205,1.7692307692307692,0.0,1.0
PRV55412,11,4,1940,176.36363636363637,3.3636363636363638,0.0,71.63636363636364,0.0,0,11,No,1.9090909090909092,1.0,1.2727272727272727,2.0,1.9090909090909092,1.9090909090909092,1.1818181818181819,1.1818181818181819,1.8181818181818181,1.3636363636363635,1.9090909090909092,0.0,1.0
PRV55413,4,4,2200,550.0,6.0,0.0,82.5,0.0,0,4,No,1.5,1.0,1.5,1.75,1.5,1.5,1.0,1.25,1.5,1.75,2.0,0.0,1.0
PRV55414,12,12,13670,1139.1666666666667,3.0,0.3333333333333333,73.33333333333333,0.16666666666666666,2,10,No,1.8333333333333333,1.4166666666666667,1.75,1.75,1.8333333333333333,1.5833333333333333,1.25,1.5,1.6666666666666667,1.8333333333333333,2.0,0.16666666666666666,0.8333333333333334
PRV55416,73,40,20330,278.4931506849315,2.493150684931507,0.3013698630136986,73.35616438356165,0.0273972602739726,2,71,No,1.6164383561643836,1.5068493150684932,1.63013698630137,1.904109589041096,1.7945205479452055,1.643835616438356,1.3835616438356164,1.2191780821917808,1.6712328767123288,1.7671232876712328,2.0,0.0273972602739726,0.9726027397260274
PRV55417,30,12,3710,123.66666666666667,3.8666666666666667,0.0,76.73333333333333,0.0,0,30,No,1.5,1.4,1.6,2.0,1.6666666666666667,1.5333333333333334,1.1,1.3,1.5666666666666667,1.7333333333333334,2.0,0.0,1.0
PRV55418,9,6,20190,2243.3333333333335,3.5555555555555554,2.5555555555555554,75.33333333333333,0.3333333333333333,3,6,No,1.2222222222222223,1.2222222222222223,1.6666666666666667,1.5555555555555556,1.8888888888888888,1.7777777777777777,1.6666666666666667,1.2222222222222223,1.5555555555555556,1.2222222222222223,1.8888888888888888,0.3333333333333333,0.6666666666666666
PRV55419,8,6,4430,553.75,3.5,0.0,72.5,0.0,0,8,No,1.75,1.5,1.625,1.875,1.5,1.75,1.5,1.5,2.0,1.75,2.0,0.0,1.0
PRV55423,25,11,4710,188.4,2.6,0.0,73.08,0.0,0,25,No,1.56,1.72,1.92,1.88,1.56,1.52,1.24,1.16,1.72,1.8,2.0,0.0,1.0
PRV55424,10,6,830,83.0,1.0,0.0,72.5,0.0,0,10,No,1.4,1.5,1.7,2.0,1.9,1.9,1.4,1.5,1.9,1.9,1.9,0.0,1.0
PRV55425,26,6,3880,149.23076923076923,1.2692307692307692,0.0,85.3076923076923,0.0,0,26,No,1.9230769230769231,1.3846153846153846,1.7307692307692308,1.8076923076923077,1.7692307692307692,1.8076923076923077,1.1923076923076923,1.1153846153846154,1.5,1.9615384615384615,2.0,0.0,1.0
